-0.5752  	-0.5838  	-0.4213  	-0.1693  	0.01357  	-0.5761  	0.37983  	0.12937  	-0.0226  	0.63909  	0.56284  	-0.5279  	0.24342  	-0.0313  	-1.0998  	-0.4167  	0.31660  	0.28123  	0.02677  	1.26890  	0.39060  	-0.5938  	-0.6465  	-0.1168  	0.56184  	-0.3816  	-0.4196  	0.46357  	0.22721  	0.19852  	-0.0027  	0.08302  	0.27559  	-0.0839  	0.23706  	0.06185  	0.06202  	-0.0295  	-0.1604  	0.09972  	0.03895  	0.09419  	-0.0590  	-0.0637  	0.00627  	-0.0093  	0.08563  	-0.1387  	-0.0201  	-0.0289  	0.07383  	0.00567  	-0.0092  	0.04793  	0.02786  	-0.1050  	-0.0130  	-0.0092  	0.00118  	-0.0200  	-0.0187  	-0.0279  	0.08800  	0.00989  	0.07686  	0.00882  	0.01657  	0.02478  	-0.0087  	0.35269  	1.02918  	128.023  	107.652  	
-0.6385  	-0.5938  	-0.4030  	-0.1912  	-0.0230  	-0.6089  	0.38665  	0.14233  	-0.0059  	0.67717  	0.62986  	-0.5586  	0.24806  	0.04849  	-1.1468  	-0.4281  	0.31200  	0.25672  	0.01453  	1.27816  	0.40358  	-0.5984  	-0.6321  	-0.0983  	0.51011  	-0.3739  	-0.4603  	0.42547  	0.18751  	0.19449  	0.02276  	0.06317  	0.31715  	-0.0849  	0.23704  	0.04104  	0.09190  	-0.0346  	-0.1748  	0.10451  	0.06668  	0.09143  	-0.0654  	-0.0532  	-0.0027  	-0.0040  	0.08685  	-0.1388  	-0.0187  	-0.0318  	0.06409  	0.00430  	-0.0098  	0.04759  	0.02282  	-0.1020  	-0.0217  	-0.0005  	-0.0099  	-0.0217  	-0.0140  	-0.0188  	0.08254  	0.00744  	0.07534  	0.00802  	0.01737  	0.02498  	-0.0094  	0.38082  	1.02918  	128.023  	107.652  	
-0.6857  	-0.6093  	-0.4074  	-0.1828  	-0.0052  	-0.6596  	0.36188  	0.09881  	-0.0436  	0.68557  	0.63601  	-0.5141  	0.20725  	-0.0433  	-1.0582  	-0.4408  	0.32390  	0.28239  	0.04349  	1.33846  	0.43810  	-0.6029  	-0.6264  	-0.0733  	0.51530  	-0.3824  	-0.4241  	0.41095  	0.10538  	0.17857  	0.03706  	0.07234  	0.31692  	-0.0848  	0.25095  	0.06563  	0.08969  	-0.0200  	-0.1739  	0.10133  	0.03523  	0.10860  	-0.0843  	-0.0648  	-0.0070  	-0.0059  	0.08461  	-0.1440  	-0.0191  	-0.0315  	0.07491  	0.00762  	0.00108  	0.05393  	0.02477  	-0.1089  	-0.0145  	5.82052  	0.00085  	-0.0160  	-0.0149  	-0.0194  	0.07804  	0.00409  	0.07516  	0.00598  	0.02040  	0.02491  	-0.0099  	0.38803  	1.02918  	128.023  	107.652  	
-0.8117  	-0.6745  	-0.4218  	-0.3388  	-0.0787  	-0.7076  	0.38386  	0.05198  	-0.0462  	0.70842  	0.72745  	-0.5467  	0.15108  	-0.1860  	-1.1698  	-0.4851  	0.33180  	0.28671  	0.03463  	1.33109  	0.44270  	-0.6293  	-0.5769  	-0.0971  	0.52220  	-0.3752  	-0.3921  	0.39310  	0.10320  	0.15954  	0.04324  	0.05238  	0.28811  	-0.0785  	0.22470  	0.09007  	0.10603  	-0.0045  	-0.1856  	0.07472  	0.05675  	0.08622  	-0.0817  	-0.0724  	0.00151  	-0.0071  	0.07671  	-0.1501  	-0.0363  	-0.0285  	0.07263  	0.00733  	-0.0115  	0.05012  	0.02256  	-0.1051  	-0.0138  	0.00327  	-0.0039  	-0.0260  	-0.0172  	-0.0339  	0.08950  	0.00767  	0.07436  	0.00332  	0.02570  	0.02417  	-0.0106  	0.39624  	1.02918  	128.023  	107.652  	
-0.7915  	-0.6581  	-0.3849  	-0.5823  	-0.2251  	-0.6581  	0.37464  	0.07342  	-0.0462  	0.72321  	0.72091  	-0.7088  	0.11679  	-0.2311  	-1.2614  	-0.5515  	0.39421  	0.25222  	0.05678  	1.25412  	0.42322  	-0.6050  	-0.5412  	-0.1204  	0.58130  	-0.3737  	-0.3779  	0.38717  	0.11789  	0.16539  	0.00936  	0.09178  	0.27190  	-0.1020  	0.15692  	0.09520  	0.13705  	-0.0049  	-0.1656  	0.05805  	0.09402  	0.08215  	-0.0711  	-0.0516  	0.00309  	-0.0046  	0.08163  	-0.1635  	-0.0335  	-0.0294  	0.06583  	0.00823  	-0.0043  	0.05359  	0.02680  	-0.1076  	-0.0178  	0.00176  	0.00130  	-0.0192  	-0.0108  	-0.0254  	0.07665  	0.00905  	0.07491  	-2.6199  	0.03160  	0.02355  	-0.0115  	0.41970  	1.02918  	128.023  	107.652  	
-0.6966  	-0.6268  	-0.2795  	-0.5755  	-0.2967  	-0.4942  	0.39911  	0.06104  	-0.0041  	0.68851  	0.55005  	-0.7063  	0.15878  	-0.2554  	-1.2223  	-0.4832  	0.41378  	0.27321  	0.07908  	1.21970  	0.37265  	-0.5810  	-0.4938  	-0.1692  	0.56759  	-0.3625  	-0.3676  	0.42222  	0.18425  	0.18649  	0.04163  	0.08030  	0.24807  	-0.1011  	0.08179  	0.09441  	0.06387  	-0.0126  	-0.1401  	0.11014  	0.14615  	0.05739  	-0.0132  	-0.0285  	-0.0035  	-0.0119  	0.08012  	-0.1367  	-0.0295  	-0.0331  	0.06562  	0.00954  	-0.0042  	0.05174  	0.02790  	-0.1127  	-0.0161  	-0.0033  	-0.0043  	-0.0175  	-0.0154  	-0.0282  	0.08304  	0.01010  	0.07437  	-0.0025  	0.03643  	0.02253  	-0.0119  	0.44024  	1.02918  	128.023  	107.652  	
-0.4837  	-0.6040  	-0.2575  	-0.1645  	-0.0543  	-0.3820  	0.39013  	0.09973  	0.00201  	0.65116  	0.47216  	-0.5531  	0.19294  	-0.1430  	-1.0996  	-0.3333  	0.34469  	0.30508  	0.07370  	1.29309  	0.31597  	-0.6050  	-0.6357  	-0.1380  	0.57003  	-0.3820  	-0.4189  	0.51261  	0.24141  	0.23118  	0.01618  	0.09700  	0.26809  	-0.0862  	0.13634  	0.11373  	0.01378  	-0.0298  	-0.1423  	0.11463  	0.10143  	0.06612  	-0.0169  	-0.0304  	-0.0011  	-0.0214  	0.08223  	-0.1295  	-0.0206  	-0.0353  	0.07797  	0.00459  	0.00045  	0.05181  	0.02616  	-0.1112  	-0.0113  	0.00313  	0.00060  	-0.0256  	-0.0230  	-0.0330  	0.09013  	0.01042  	0.07158  	-0.0042  	0.03945  	0.02170  	-0.0118  	0.44622  	1.02918  	128.023  	107.652  	
-0.3326  	-0.5459  	-0.2425  	0.18373  	0.15550  	-0.2738  	0.36944  	0.14623  	9.59030  	0.56312  	0.29454  	-0.4509  	0.27434  	0.04649  	-0.8384  	-0.2961  	0.34497  	0.26477  	0.04263  	1.28932  	0.34153  	-0.5849  	-0.7222  	-0.0877  	0.65185  	-0.3845  	-0.3740  	0.53439  	0.25158  	0.26524  	-0.0109  	0.08703  	0.25547  	-0.0823  	0.21118  	0.09810  	0.01335  	-0.0384  	-0.1176  	0.15317  	0.02563  	0.11357  	-0.0568  	-0.0555  	-0.0113  	-0.0091  	0.07506  	-0.1260  	-0.0252  	-0.0225  	0.08173  	0.00379  	0.00313  	0.04445  	0.02759  	-0.0986  	-0.0045  	-0.0059  	0.00390  	-0.0250  	-0.0256  	-0.0351  	0.07222  	0.00866  	0.06518  	-0.0048  	0.04119  	0.02004  	-0.0107  	0.42939  	1.02918  	128.023  	107.652  	
-0.2604  	-0.5059  	-0.2009  	0.24842  	0.15545  	-0.2100  	0.38392  	0.19068  	0.01563  	0.48793  	0.18721  	-0.5036  	0.34911  	0.20781  	-0.6839  	-0.3679  	0.34546  	0.20171  	0.03742  	1.27562  	0.36034  	-0.5455  	-0.7038  	-0.1288  	0.69536  	-0.4007  	-0.3074  	0.55631  	0.28298  	0.33499  	-0.0133  	0.10044  	0.26495  	-0.0704  	0.22370  	0.03464  	0.02298  	-0.0407  	-0.1271  	0.12254  	0.02015  	0.09356  	-0.0354  	-0.0531  	0.00075  	-0.0182  	0.07158  	-0.1371  	-0.0138  	-0.0327  	0.08526  	0.00060  	-0.0060  	0.04528  	0.02545  	-0.0961  	-0.0125  	-0.0039  	0.00932  	-0.0190  	-0.0211  	-0.0252  	0.08068  	0.00462  	0.05728  	-0.0058  	0.04174  	0.01872  	-0.0090  	0.40228  	1.02918  	128.023  	107.652  	
-0.2174  	-0.4353  	-0.1565  	0.26561  	0.06796  	-0.1484  	0.35406  	0.18266  	0.03773  	0.49697  	0.13083  	-0.5756  	0.32994  	0.24006  	-0.5889  	-0.4273  	0.38149  	0.19435  	0.03081  	1.22729  	0.41028  	-0.5050  	-0.6406  	-0.1370  	0.70419  	-0.4252  	-0.3139  	0.43205  	0.27241  	0.29784  	-0.0217  	0.09470  	0.26145  	-0.0666  	0.23460  	0.03441  	0.05406  	-0.0251  	-0.1155  	0.12740  	0.03442  	0.07967  	-0.0465  	-0.0434  	0.00205  	-0.0086  	0.06823  	-0.1200  	-0.0188  	-0.0342  	0.08196  	0.00610  	-0.0051  	0.04643  	0.02187  	-0.0967  	-0.0175  	-0.0042  	0.00310  	-0.0207  	-0.0243  	-0.0217  	0.07989  	0.00796  	0.04871  	-0.0071  	0.04039  	0.01732  	-0.0077  	0.39586  	1.02918  	128.023  	107.652  	
-0.1454  	-0.4354  	-0.0942  	0.24355  	0.07222  	-0.1093  	0.37309  	0.18494  	0.05034  	0.50276  	0.19415  	-0.5502  	0.31678  	0.18216  	-0.7005  	-0.3570  	0.37779  	0.21268  	0.05013  	1.17767  	0.48110  	-0.4786  	-0.5861  	-0.0997  	0.64833  	-0.4327  	-0.3084  	0.39030  	0.21618  	0.25747  	-0.0251  	0.08777  	0.28048  	-0.0807  	0.24432  	0.00816  	0.11721  	-0.0087  	-0.1280  	0.11428  	0.07016  	0.06284  	-0.0246  	-0.0348  	-0.0110  	-0.0128  	0.07393  	-0.1106  	-0.0137  	-0.0361  	0.07006  	0.00244  	0.00042  	0.04691  	0.02323  	-0.0967  	-0.0159  	-0.0091  	0.00655  	-0.0105  	-0.0192  	-0.0191  	0.09290  	0.01074  	0.04129  	-0.0072  	0.03849  	0.01651  	-0.0064  	0.39213  	1.02918  	128.023  	107.652  	
-0.3895  	-0.5660  	-0.1887  	-0.2222  	-0.0796  	-0.4016  	0.43957  	0.08757  	-0.0053  	0.61956  	0.45361  	-0.6123  	0.22244  	-0.0777  	-1.0267  	-0.3887  	0.36799  	0.26887  	0.06316  	1.21934  	0.45736  	-0.5697  	-0.5445  	-0.0976  	0.55645  	-0.3857  	-0.3840  	0.38486  	0.10562  	0.17671  	0.03537  	0.10565  	0.27020  	-0.0967  	0.19031  	0.05355  	0.11428  	0.00459  	-0.2001  	0.10816  	0.10468  	0.06403  	-0.0204  	-0.0244  	-0.0069  	-0.0136  	0.08404  	-0.1388  	-0.0243  	-0.0235  	0.06684  	0.00272  	-0.0033  	0.04997  	0.02077  	-0.1134  	-0.0135  	-0.0029  	-0.0013  	-0.0208  	-0.0195  	-0.0248  	0.09214  	0.00745  	0.03428  	-0.0062  	0.03658  	0.01577  	-0.0056  	0.38845  	1.02918  	128.023  	107.652  	
-0.6020  	-0.6013  	-0.1982  	-0.5002  	-0.2151  	-0.4710  	0.39851  	0.05270  	-0.0317  	0.66515  	0.53183  	-0.7007  	0.13097  	-0.2558  	-1.1951  	-0.4230  	0.37702  	0.31282  	0.08260  	1.21329  	0.43760  	-0.6035  	-0.5164  	-0.1364  	0.59012  	-0.3817  	-0.3381  	0.36230  	0.13901  	0.18202  	0.02393  	0.09583  	0.23896  	-0.0912  	0.15149  	0.08461  	0.12099  	0.00929  	-0.1870  	0.10597  	0.11761  	0.06644  	-0.0345  	-0.0313  	-0.0099  	-0.0090  	0.08172  	-0.1436  	-0.0368  	-0.0358  	0.06838  	0.00327  	0.00157  	0.05231  	0.02201  	-0.1110  	-0.0138  	0.00029  	-0.0012  	-0.0203  	-0.0144  	-0.0345  	0.08467  	0.01388  	0.02840  	-0.0045  	0.03523  	0.01530  	-0.0042  	0.37229  	1.02918  	128.023  	107.652  	
-0.6689  	-0.6322  	-0.2402  	-0.5637  	-0.2889  	-0.4624  	0.36013  	0.01602  	-0.0596  	0.62724  	0.55394  	-0.7829  	0.10816  	-0.3287  	-1.2188  	-0.4416  	0.41843  	0.25614  	0.09635  	1.17458  	0.39699  	-0.5601  	-0.4665  	-0.1622  	0.61481  	-0.3808  	-0.3182  	0.35231  	0.14557  	0.19897  	0.03555  	0.10187  	0.21821  	-0.0954  	0.10691  	0.11018  	0.14915  	0.03190  	-0.1901  	0.06537  	0.16055  	0.05664  	-0.0308  	-0.0236  	-0.0017  	-0.0145  	0.08289  	-0.1516  	-0.0481  	-0.0364  	0.05822  	0.01274  	0.00205  	0.05396  	0.02522  	-0.1097  	-0.0146  	-0.0001  	-0.0037  	-0.0239  	-0.0120  	-0.0266  	0.08751  	0.01583  	0.02332  	-0.0029  	0.03356  	0.01456  	-0.0031  	0.36977  	1.02918  	128.023  	107.652  	
-0.5817  	-0.5930  	-0.2568  	-0.3394  	-0.1811  	-0.4068  	0.36512  	0.07034  	-0.0156  	0.59883  	0.43957  	-0.6320  	0.17348  	-0.1944  	-1.0767  	-0.4471  	0.40334  	0.24003  	0.05460  	1.18740  	0.36350  	-0.5373  	-0.4941  	-0.1532  	0.55941  	-0.3610  	-0.3278  	0.39357  	0.17986  	0.21467  	0.04586  	0.09741  	0.24209  	-0.0903  	0.12520  	0.08422  	0.09286  	0.01002  	-0.1785  	0.10378  	0.12647  	0.06794  	-0.0222  	-0.0169  	-0.0110  	-0.0152  	0.08153  	-0.1396  	-0.0394  	-0.0323  	0.06160  	0.00868  	-0.0026  	0.05292  	0.02769  	-0.1094  	-0.0155  	-0.0042  	-0.0097  	-0.0277  	-0.0160  	-0.0234  	0.08728  	0.01160  	0.01927  	6.85178  	0.03199  	0.01408  	-0.0025  	0.35758  	1.02918  	128.023  	107.652  	
-0.4223  	-0.5187  	-0.1696  	-0.2328  	-0.1493  	-0.3833  	0.36417  	0.07460  	0.00639  	0.67195  	0.38133  	-0.6162  	0.22141  	-0.1024  	-1.0615  	-0.3847  	0.37087  	0.25792  	0.07237  	1.23018  	0.36358  	-0.5456  	-0.5735  	-0.1746  	0.57815  	-0.3859  	-0.3987  	0.38354  	0.17770  	0.17796  	0.03068  	0.10967  	0.27331  	-0.0720  	0.15336  	0.08233  	0.08099  	0.00752  	-0.1534  	0.12018  	0.12499  	0.06048  	-0.0143  	-0.0188  	-0.0102  	-0.0100  	0.07924  	-0.1217  	-0.0321  	-0.0282  	0.07221  	0.00662  	-0.0004  	0.04980  	0.02855  	-0.1016  	-0.0240  	-0.0020  	-0.0039  	-0.0252  	-0.0082  	-0.0200  	0.08070  	0.01551  	0.01619  	0.00448  	0.03067  	0.01424  	-0.0022  	0.36329  	1.02918  	128.023  	107.652  	
-0.4048  	-0.5576  	-0.1538  	-0.3506  	-0.2003  	-0.4002  	0.38512  	0.06860  	-0.0152  	0.70012  	0.53126  	-0.6238  	0.19145  	-0.1752  	-1.2416  	-0.3237  	0.32468  	0.30997  	0.05424  	1.26131  	0.29531  	-0.5833  	-0.6247  	-0.2056  	0.57538  	-0.3954  	-0.4376  	0.47788  	0.20386  	0.20358  	0.03240  	0.09359  	0.26692  	-0.0846  	0.15921  	0.13372  	0.06531  	-0.0062  	-0.1635  	0.09799  	0.13417  	0.08102  	-0.0118  	-0.0374  	-0.0126  	-0.0119  	0.08394  	-0.1216  	-0.0251  	-0.0345  	0.08266  	0.01071  	0.00479  	0.04395  	0.02874  	-0.1116  	-0.0076  	0.00322  	-0.0038  	-0.0266  	-0.0205  	-0.0353  	0.09336  	0.01507  	0.00793  	0.00719  	0.03252  	0.01370  	-0.0017  	0.37087  	1.02918  	128.023  	107.652  	
-0.5742  	-0.5956  	-0.2270  	-0.3919  	-0.2540  	-0.5442  	0.36195  	0.03349  	-0.0243  	0.70099  	0.58632  	-0.6824  	0.15398  	-0.1933  	-1.2856  	-0.3953  	0.36978  	0.25670  	0.06849  	1.25006  	0.34715  	-0.5849  	-0.5854  	-0.1449  	0.61383  	-0.3867  	-0.3622  	0.43706  	0.19719  	0.20568  	0.01871  	0.11182  	0.24207  	-0.1007  	0.16651  	0.16570  	0.11466  	-0.0115  	-0.1810  	0.10362  	0.10965  	0.07485  	-0.0317  	-0.0326  	-0.0081  	-0.0179  	0.08271  	-0.1220  	-0.0314  	-0.0373  	0.08048  	0.01068  	0.00337  	0.04680  	0.02524  	-0.1052  	-0.0158  	-0.0014  	-0.0013  	-0.0213  	-0.0166  	-0.0315  	0.08405  	0.01507  	0.00596  	0.01010  	0.03262  	0.01269  	-0.0008  	0.37325  	1.02918  	128.023  	107.652  	
